date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration,conversions,revenue,marketing_cost
2026-03-24,Email,Tablet,106,84,269,0.346,147.0,6.0,4802.14,130.17
2026-02-12,Social Media,Tablet,68,60,155,0.555,136.0,0.0,0.0,236.41
2026-05-08,Direct,Mobile,434,393,1481,0.366,143.0,15.0,14353.34,0.0
2026-08-12,Email,Mobile,332,294,771,0.312,122.0,21.0,18845.74,360.98
2026-07-07,Email,Desktop,319,259,867,0.294,165.0,20.0,17412.53,378.21
2026-10-09,Direct,Mobile,336,299,1156,0.423,126.0,12.0,10367.74,0.0
2026-02-16,Paid Search,Tablet,131,117,350,0.509,169.0,4.0,2915.76,1172.92
2026-06-18,Paid Search,Desktop,583,475,1478,0.417,224.0,22.0,15727.53,5650.73
2026-12-06,Social Media,Desktop,269,224,842,0.547,216.0,7.0,4946.15,954.62
2026-08-13,Email,Desktop,319,287,776,0.351,210.0,19.0,17819.1,422.46
2026-08-28,Referral,Mobile,252,209,653,0.399,111.0,9.0,6615.73,438.58
2026-10-25,Direct,Tablet,20,18,60,0.323,141.0,1.0,1083.24,0.0
2026-04-30,Direct,Desktop,376,306,1229,0.25,216.0,12.0,11734.11,0.0
2026-10-19,Referral,Desktop,117,102,299,0.432,172.0,7.0,6229.66,225.31
2026-01-28,Referral,Tablet,20,16,54,0.355,160.0,1.0,669.19,36.43
2026-10-02,Social Media,Desktop,297,251,726,0.512,206.0,2.0,1315.8,878.34
2026-08-12,Paid Search,Tablet,113,100,391,0.438,184.0,2.0,1482.33,1101.54
2026-10-14,Referral,Desktop,209,189,562,0.38,191.0,7.0,4931.4,426.34
2026-03-16,Social Media,Mobile,418,360,1020,0.58,157.0,10.0,5823.95,1158.92
2026-02-26,Direct,Tablet,103,87,231,0.375,161.0,7.0,7710.5,0.0
2026-01-03,Organic Search,Mobile,486,411,1604,0.317,119.0,15.0,13193.99,0.0
2026-08-24,Email,Mobile,305,275,712,1.15,104.0,10.0,9141.85,322.48
2026-04-14,Paid Search,Mobile,631,492,2092,0.495,128.0,20.0,13759.19,5882.17
2026-02-11,Email,Desktop,324,253,697,0.304,198.0,22.0,20368.18,404.56
2026-01-17,Social Media,Tablet,93,74,211,0.55,166.0,3.0,1938.83,332.65
2026-04-16,Referral,Desktop,200,161,571,0.408,188.0,5.0,3763.76,383.96
2026-06-15,Referral,Tablet,55,44,120,0.447,140.0,0.0,0.0,105.61
2026-06-20,Referral,Desktop,144,116,357,0.473,163.0,5.0,4227.24,297.13
2026-04-07,Direct,Mobile,436,368,1266,0.372,136.0,9.0,8788.62,0.0
2026-03-18,Referral,Tablet,101,88,256,0.445,133.0,1.0,764.53,175.08
2026-11-03,Paid Search,Tablet,151,126,497,0.436,172.0,3.0,2244.87,1173.27
2026-08-07,Referral,Desktop,188,150,419,0.439,177.0,9.0,5685.17,339.02
2026-05-16,Email,Mobile,210,181,629,0.394,141.0,12.0,11640.41,270.05
2026-12-25,Direct,Mobile,301,266,786,0.456,85.0,9.0,10255.98,0.0
2026-02-08,Direct,Desktop,218,185,577,0.367,195.0,9.0,7433.03,0.0
2026-04-09,Organic Search,Mobile,756,599,1946,0.368,122.0,21.0,14835.09,0.0
2026-09-07,Paid Search,Mobile,566,451,1309,0.395,132.0,9.0,7073.86,4663.65
2026-03-20,Referral,Tablet,47,39,132,0.36,104.0,3.0,2189.96,84.27
2026-04-17,Direct,Tablet,166,150,362,0.368,93.0,10.0,11124.66,0.0
2026-03-15,Email,Desktop,337,270,997,0.322,182.0,22.0,20887.34,412.15
2026-09-07,Referral,Mobile,254,217,842,0.408,145.0,5.0,3706.8,502.92
2026-10-11,Direct,Desktop,218,191,494,0.302,167.0,14.0,14765.73,0.0
2026-03-09,Referral,Desktop,149,116,503,0.45,184.0,0.0,0.0,271.73
2026-05-16,Email,Tablet,183,164,490,0.318,84.0,7.0,7205.09,222.92
2026-07-30,Email,Desktop,348,307,732,0.303,217.0,21.0,17747.06,396.62
2026-04-03,Email,Mobile,326,291,842,0.356,122.0,26.0,26545.88,423.81
2026-02-02,Email,Desktop,222,175,477,0.269,141.0,16.0,13285.69,242.16
2026-02-28,Direct,Desktop,236,204,739,0.32,125.0,8.0,9278.55,0.0
2026-02-09,Email,Mobile,165,145,548,0.256,136.0,6.0,5738.33,210.34
2026-02-14,Direct,Mobile,267,242,824,0.352,165.0,7.0,8344.26,0.0
2026-04-08,Organic Search,Tablet,220,182,743,0.368,164.0,5.0,4808.36,0.0
2026-03-28,Social Media,Desktop,329,283,805,0.435,194.0,6.0,2486.42,982.87
2026-04-15,Email,Desktop,315,266,900,0.3,210.0,20.0,18504.52,408.79
2026-05-27,Direct,Mobile,432,382,1014,0.405,119.0,26.0,26471.57,0.0
2026-10-26,Referral,Tablet,61,49,142,0.408,121.0,0.0,0.0,124.71
2026-10-05,Social Media,Tablet,192,167,514,0.487,173.0,3.0,2141.76,547.55
2026-10-15,Organic Search,Mobile,619,498,1783,0.409,116.0,22.0,20882.63,0.0
2026-12-29,Paid Search,Mobile,439,384,1086,0.464,139.0,13.0,8508.3,3345.29
2026-01-20,Paid Search,Mobile,509,404,1243,0.521,154.0,10.0,7430.13,3735.89
2026-03-09,Direct,Mobile,384,332,940,0.33,92.0,18.0,15164.76,0.0
2026-02-09,Paid Search,Mobile,471,371,1575,0.44,126.0,13.0,11485.09,4491.5
2026-12-28,Organic Search,Desktop,547,441,1519,0.361,209.0,29.0,25748.33,0.0
2026-04-08,Direct,Tablet,154,132,449,0.357,149.0,6.0,7023.19,0.0
2026-02-07,Email,Mobile,259,206,619,0.362,149.0,24.0,21601.1,264.21
2026-06-25,Paid Search,Mobile,571,510,1545,0.537,131.0,20.0,15100.19,4710.7
2026-01-09,Direct,Mobile,350,281,785,0.441,99.0,12.0,11122.83,0.0
2026-01-20,Email,Desktop,212,181,514,0.325,187.0,11.0,10057.91,249.16
2026-02-23,Social Media,Desktop,339,286,817,0.519,157.0,8.0,5940.24,1098.01
2026-04-10,Social Media,Mobile,431,362,1380,0.538,163.0,5.0,3257.3,1452.39
2026-04-07,Direct,Desktop,288,237,756,0.405,192.0,5.0,5589.72,0.0
2026-06-26,Direct,Mobile,424,376,1296,0.374,115.0,11.0,10705.05,0.0
2026-01-25,Paid Search,Desktop,323,272,700,0.438,145.0,7.0,6888.61,2988.74
2026-06-25,Direct,Desktop,353,289,871,0.397,174.0,13.0,12016.17,0.0
2026-05-17,Direct,Tablet,171,146,367,0.418,115.0,7.0,6812.23,0.0
2026-06-12,Email,Mobile,289,251,999,0.333,137.0,16.0,15458.45,314.74
2026-10-18,Social Media,Mobile,309,271,996,0.563,117.0,8.0,4432.11,968.35
2026-09-14,Organic Search,Desktop,604,486,1555,0.368,253.0,18.0,13019.75,0.0
2026-07-02,Paid Search,Desktop,452,397,1260,0.36,176.0,19.0,14414.62,4260.37
2026-01-27,Social Media,Tablet,159,125,438,0.537,163.0,2.0,1112.74,481.95
2026-05-01,Social Media,Mobile,434,358,1291,0.554,107.0,9.0,5094.98,1247.3
2026-12-02,Social Media,Mobile,299,267,1002,0.492,152.0,3.0,1671.82,927.73
2026-05-03,Organic Search,Mobile,592,525,1342,0.455,100.0,15.0,12532.39,0.0
2026-09-13,Organic Search,Desktop,608,480,1943,0.345,221.0,18.0,17394.69,0.0
2026-03-24,Paid Search,Mobile,506,425,1239,0.489,118.0,10.0,9520.76,3908.74
2026-03-01,Direct,Mobile,226,197,516,0.378,88.0,2.0,1896.31,0.0
2026-07-30,Social Media,Desktop,427,343,907,0.596,148.0,7.0,4657.12,1384.88
2026-05-29,Direct,Tablet,166,134,381,0.387,172.0,9.0,9776.7,0.0
2026-11-12,Direct,Tablet,74,59,164,0.404,176.0,6.0,5825.88,0.0
2026-07-08,Email,Tablet,128,102,410,0.369,140.0,9.0,8511.09,154.84
2026-04-12,Social Media,Mobile,394,317,1003,0.566,110.0,6.0,3320.29,1386.13
2026-11-19,Referral,Desktop,172,139,564,0.397,160.0,3.0,2409.61,323.8
2026-01-05,Social Media,Mobile,447,398,941,0.571,109.0,3.0,1789.96,1600.17
2026-01-10,Paid Search,Tablet,140,117,429,0.41,135.0,3.0,1901.13,1025.81
2026-10-27,Referral,Mobile,123,104,429,0.453,85.0,3.0,2242.86,248.5
2026-10-15,Organic Search,Tablet,183,162,542,0.412,106.0,6.0,5724.19,0.0
2026-06-03,Organic Search,Mobile,726,634,1727,0.49,130.0,21.0,21335.01,0.0
2026-11-16,Referral,Mobile,172,151,396,0.358,139.0,8.0,5514.21,263.96
2026-10-03,Referral,Tablet,83,71,286,0.401,134.0,0.0,0.0,148.58
2026-10-13,Referral,Mobile,228,192,751,0.46,152.0,5.0,2894.85,446.53
2026-06-18,Social Media,Tablet,185,164,627,0.515,203.0,2.0,1340.82,573.76
2026-03-17,Organic Search,Tablet,165,149,568,0.356,167.0,3.0,2541.73,0.0
2026-01-10,Referral,Tablet,103,84,229,0.489,174.0,5.0,3814.01,200.46
2026-01-22,Organic Search,Desktop,641,537,1360,0.43,202.0,25.0,17380.42,0.0
2026-09-16,Social Media,Mobile,390,310,985,0.531,118.0,6.0,4317.01,1355.54
2026-09-20,Social Media,Desktop,254,210,831,0.544,177.0,7.0,4886.81,709.64
2026-05-26,Social Media,Mobile,515,440,1095,0.558,105.0,9.0,4435.49,1776.13
2026-04-11,Paid Search,Desktop,465,409,1572,0.433,196.0,11.0,9159.94,3979.56
2026-10-20,Email,Tablet,115,101,309,0.273,160.0,3.0,2665.34,133.87
2026-09-17,Social Media,Mobile,457,398,1506,0.566,75.0,12.0,9026.77,1563.65
2026-06-17,Direct,Desktop,351,302,926,0.353,183.0,19.0,18413.46,0.0
2026-07-05,Email,Mobile,290,237,675,0.378,120.0,14.0,14038.14,372.36
2026-02-11,Direct,Tablet,20,18,52,0.325,160.0,1.0,992.98,0.0
2026-11-11,Paid Search,Mobile,474,411,1530,0.532,124.0,11.0,8240.65,3608.07
2026-10-16,Organic Search,Desktop,559,499,1769,0.382,189.0,23.0,20073.77,0.0
2026-04-24,Organic Search,Desktop,641,574,1477,0.398,165.0,25.0,24106.25,0.0
2026-12-26,Organic Search,Tablet,158,139,443,0.385,144.0,7.0,6776.94,0.0
2026-01-03,Direct,Tablet,104,82,363,0.324,153.0,2.0,2005.84,0.0
2026-03-08,Organic Search,Desktop,553,474,1722,0.359,201.0,26.0,17402.24,0.0
2026-06-02,Paid Search,Tablet,142,113,333,0.54,164.0,4.0,2545.75,1093.93
2026-12-19,Paid Search,Mobile,389,353,1093,0.529,124.0,10.0,8275.73,2938.18
2026-11-27,Paid Search,Desktop,379,312,1106,0.462,168.0,7.0,5770.71,3078.61
2026-07-14,Direct,Desktop,319,285,1000,0.338,185.0,16.0,16024.31,0.0
2026-04-03,Referral,Mobile,245,220,710,0.482,151.0,9.0,6752.29,494.12
2026-09-16,Referral,Tablet,98,80,269,0.46,65.0,0.0,0.0,169.06
2026-11-25,Social Media,Desktop,376,301,1301,0.534,233.0,11.0,6443.72,1343.88
2026-06-21,Social Media,Mobile,430,388,966,0.577,99.0,6.0,3949.09,1393.48
2026-01-18,Organic Search,Tablet,164,139,471,0.41,170.0,5.0,4061.95,0.0
2026-04-14,Social Media,Tablet,74,65,160,0.483,141.0,3.0,1782.41,245.67
2026-03-06,Organic Search,Mobile,645,549,1876,0.436,111.0,9.0,8185.64,0.0
2026-02-10,Direct,Mobile,320,284,982,0.435,117.0,15.0,13257.65,0.0
2026-08-22,Organic Search,Mobile,565,496,1547,0.38,131.0,17.0,12950.08,0.0
2026-01-27,Paid Search,Mobile,463,380,1578,0.412,140.0,13.0,9793.32,3900.3
2026-11-01,Social Media,Desktop,318,272,793,0.496,150.0,10.0,7312.63,1026.0
2026-10-05,Email,Desktop,203,171,705,0.274,186.0,11.0,9785.34,244.42
2026-06-25,Organic Search,Desktop,677,570,1569,0.375,216.0,19.0,17800.46,0.0
2026-07-04,Organic Search,Mobile,643,562,1785,0.436,108.0,18.0,13671.33,0.0
2026-04-03,Direct,Tablet,45,35,120,0.312,111.0,3.0,2824.55,0.0
2026-05-20,Direct,Tablet,151,133,321,0.403,159.0,4.0,4136.56,0.0
2026-12-10,Referral,Tablet,34,26,95,0.433,163.0,1.0,659.23,52.13
2026-03-20,Social Media,Tablet,70,56,154,0.53,151.0,0.0,0.0,247.37
2026-12-06,Email,Mobile,297,266,893,0.377,99.0,11.0,10799.36,308.2
2026-09-02,Referral,Desktop,149,135,504,0.401,171.0,4.0,2563.68,303.7
2026-05-22,Email,Mobile,388,333,1147,0.301,140.0,11.0,11494.63,531.78
2026-03-07,Email,Tablet,58,46,126,0.31,143.0,3.0,3236.95,76.09
2026-11-14,Email,Mobile,197,163,471,0.33,134.0,12.0,11375.85,258.63
2026-01-28,Email,Mobile,219,176,556,0.38,133.0,16.0,15354.38,275.64
2026-05-05,Organic Search,Mobile,784,656,2180,0.453,138.0,29.0,31005.95,0.0
2026-06-28,Organic Search,Tablet,166,130,502,0.383,170.0,6.0,6339.45,0.0
2026-02-01,Paid Search,Desktop,249,202,775,0.444,158.0,9.0,7127.39,2228.09
2026-01-06,Paid Search,Desktop,355,298,1099,0.442,198.0,7.0,5724.7,2573.26
2026-10-30,Referral,Tablet,20,17,46,0.377,144.0,1.0,756.61,38.34
2026-08-13,Social Media,Desktop,321,271,982,0.571,228.0,4.0,2743.01,1011.09
2026-03-20,Organic Search,Mobile,751,628,1712,0.387,103.0,15.0,13135.61,0.0
2026-03-08,Email,Tablet,103,88,333,0.325,120.0,7.0,6430.0,123.15
2026-04-22,Social Media,Desktop,425,344,1201,0.529,152.0,8.0,5766.05,1557.64
2026-02-25,Referral,Desktop,240,195,573,0.384,143.0,7.0,5554.32,441.61
2026-01-18,Referral,Mobile,169,139,564,0.423,72.0,5.0,3609.98,303.68
2026-01-14,Direct,Tablet,91,72,278,0.369,155.0,2.0,1873.91,0.0
2026-08-19,Organic Search,Mobile,795,636,2364,0.469,153.0,20.0,18111.03,0.0
2026-05-13,Direct,Mobile,463,399,1442,0.381,107.0,13.0,13142.9,0.0
2026-06-12,Social Media,Desktop,449,384,1480,0.53,228.0,14.0,9015.82,1436.59
2026-08-21,Social Media,Mobile,464,366,1271,0.524,137.0,2.0,1121.36,1705.4
2026-02-11,Social Media,Tablet,121,100,270,0.51,151.0,2.0,1443.33,427.75
2026-07-09,Social Media,Tablet,186,158,601,0.513,125.0,4.0,1981.94,683.16
2026-10-29,Paid Search,Desktop,395,328,973,0.477,169.0,11.0,10455.13,3758.95
2026-09-18,Referral,Mobile,154,127,401,0.502,121.0,3.0,1853.82,251.58
2026-10-10,Email,Mobile,219,183,762,0.317,126.0,11.0,10423.47,289.86
2026-11-03,Direct,Tablet,119,100,373,0.38,176.0,4.0,4238.29,0.0
2026-06-09,Paid Search,Desktop,491,436,1455,0.473,214.0,19.0,14037.42,3905.12
2026-01-06,Organic Search,Mobile,562,438,1580,0.371,85.0,16.0,13038.48,0.0
2026-05-28,Social Media,Mobile,365,325,817,0.561,115.0,10.0,4503.46,1203.16
2026-01-18,Direct,Desktop,257,221,790,0.421,179.0,15.0,17539.57,0.0
2026-09-26,Organic Search,Desktop,478,377,1053,0.419,197.0,15.0,10846.1,0.0
2026-06-19,Organic Search,Mobile,753,661,1651,0.437,195.0,22.0,14786.73,0.0
2026-09-19,Email,Tablet,20,16,65,0.363,152.0,1.0,864.01,22.91
2026-07-10,Email,Tablet,273,242,709,0.35,149.0,11.0,8911.78,353.06
2026-09-06,Organic Search,Desktop,494,420,1212,0.366,179.0,17.0,13804.0,0.0
2026-06-07,Social Media,Mobile,405,327,1296,0.572,120.0,6.0,3459.72,1377.9
2026-04-27,Social Media,Desktop,458,411,1206,0.482,200.0,12.0,6734.84,1677.06
2026-11-13,Paid Search,Mobile,433,384,1395,0.46,95.0,13.0,12222.72,3714.27
2026-01-01,Referral,Tablet,20,16,63,0.434,199.0,0.0,0.0,36.77
2026-07-01,Email,Mobile,471,424,1330,0.34,170.0,23.0,21393.0,539.46
2026-07-23,Paid Search,Tablet,190,168,522,0.487,118.0,4.0,3875.08,1782.55
2026-12-09,Email,Desktop,228,199,577,0.317,173.0,14.0,11909.96,236.32
2026-05-09,Organic Search,Desktop,516,412,1220,0.4,203.0,22.0,16918.45,0.0
2026-10-19,Direct,Mobile,278,237,836,0.392,141.0,6.0,5177.04,0.0
2026-07-24,Direct,Tablet,26,21,63,0.357,155.0,0.0,0.0,0.0
2026-08-17,Organic Search,Mobile,660,598,1945,0.445,117.0,20.0,17498.38,0.0
2026-08-19,Organic Search,Desktop,572,475,1988,0.332,223.0,16.0,12900.95,0.0
2026-04-15,Referral,Mobile,178,141,609,0.408,149.0,2.0,1586.28,287.31
2026-05-06,Direct,Tablet,116,96,333,0.363,187.0,2.0,1875.26,0.0
2026-10-24,Referral,Desktop,135,121,411,0.409,174.0,4.0,4045.14,274.88
2026-03-06,Social Media,Desktop,422,338,1084,0.539,163.0,7.0,5342.93,1523.78
2026-12-02,Email,Desktop,225,182,555,0.257,150.0,16.0,12823.48,253.39
2026-09-27,Paid Search,Desktop,374,323,977,0.486,155.0,11.0,7390.94,3610.85
2026-11-20,Social Media,Mobile,337,263,747,0.576,139.0,7.0,4664.1,1054.48
2026-09-09,Direct,Mobile,358,314,970,0.412,121.0,18.0,19844.12,0.0
2026-11-20,Social Media,Tablet,187,153,604,0.568,140.0,6.0,3748.53,608.25
2026-09-26,Referral,Mobile,205,168,442,0.316,153.0,3.0,2294.69,395.44
2026-07-09,Organic Search,Tablet,341,289,1127,0.359,192.0,12.0,10411.24,0.0
2026-09-20,Email,Tablet,131,111,379,0.409,164.0,6.0,6263.94,163.95
2026-05-12,Direct,Desktop,354,310,854,0.419,210.0,12.0,9030.32,0.0
2026-09-21,Organic Search,Desktop,572,503,1257,0.381,176.0,15.0,12890.94,0.0
2026-01-15,Direct,Mobile,246,223,781,0.321,107.0,4.0,3808.13,0.0
2026-09-25,Email,Desktop,253,211,759,0.206,190.0,11.0,9383.65,312.99
2026-06-11,Paid Search,Mobile,635,519,2078,0.449,126.0,24.0,19689.56,5326.63
2026-05-11,Social Media,Desktop,518,408,1336,0.516,189.0,10.0,6970.26,1708.74
2026-02-21,Direct,Tablet,118,96,388,0.342,131.0,4.0,3171.13,0.0
2026-11-23,Direct,Desktop,362,297,1169,0.392,203.0,19.0,20434.89,0.0
2026-08-31,Email,Tablet,190,154,504,0.27,147.0,10.0,10327.34,221.76
2026-01-01,Direct,Tablet,122,104,286,0.292,151.0,6.0,6019.61,0.0
2026-05-26,Paid Search,Tablet,260,207,700,0.468,163.0,9.0,6750.42,2165.33
2026-10-26,Referral,Mobile,220,183,723,0.465,120.0,5.0,3933.76,378.92
2026-11-01,Email,Tablet,83,72,256,1.15,151.0,3.0,2984.79,96.62
2026-01-01,Social Media,Tablet,128,109,369,0.552,141.0,2.0,1471.6,398.36
2026-11-07,Email,Desktop,263,233,628,0.374,155.0,18.0,17790.6,303.02
2026-04-14,Referral,Desktop,195,172,543,0.383,202.0,3.0,2021.65,342.66
2026-01-19,Social Media,Tablet,121,102,414,0.518,150.0,6.0,4624.46,332.85
2026-02-27,Social Media,Tablet,124,104,358,0.455,160.0,1.0,637.49,453.15
2026-05-05,Social Media,Mobile,572,483,1609,0.582,122.0,16.0,11027.54,1864.49
2026-09-05,Social Media,Tablet,146,120,433,0.467,106.0,2.0,1150.89,450.26
2026-07-01,Referral,Tablet,83,72,279,0.359,137.0,4.0,2826.48,138.01
2026-12-30,Referral,Tablet,40,33,88,0.347,149.0,2.0,1323.28,75.58
2026-10-11,Social Media,Tablet,59,49,152,0.531,158.0,2.0,1373.36,194.28
2026-09-10,Referral,Mobile,116,92,290,0.415,148.0,5.0,2958.78,197.5
2026-09-02,Paid Search,Tablet,151,125,488,0.405,86.0,3.0,2589.46,1363.93
2026-05-15,Organic Search,Desktop,592,481,1249,0.395,174.0,20.0,15276.37,0.0
2026-06-01,Paid Search,Mobile,631,544,1488,0.576,148.0,19.0,13538.06,5813.48
2026-03-18,Organic Search,Tablet,178,151,432,0.371,137.0,8.0,7138.38,0.0
2026-11-11,Organic Search,Desktop,491,431,1466,0.326,215.0,14.0,11241.98,0.0
2026-10-02,Referral,Desktop,146,119,424,0.322,203.0,3.0,2162.56,289.59
2026-12-28,Social Media,Mobile,365,308,986,0.59,92.0,5.0,3933.93,1055.46
2026-10-18,Email,Mobile,223,201,516,0.28,121.0,7.0,6434.14,238.0
2026-03-10,Email,Tablet,116,101,359,0.357,138.0,5.0,4491.45,134.85
2026-05-03,Direct,Tablet,87,78,208,0.288,132.0,7.0,6562.91,0.0
2026-05-13,Direct,Desktop,304,251,1048,0.347,197.0,4.0,3443.21,0.0
2026-12-25,Paid Search,Desktop,397,314,847,0.458,180.0,14.0,10926.05,3403.0
2026-07-14,Direct,Mobile,365,320,997,0.443,88.0,11.0,10462.75,0.0
2026-02-14,Social Media,Tablet,221,179,669,0.561,155.0,6.0,3998.81,694.89
2026-05-11,Social Media,Mobile,498,415,1665,0.619,93.0,9.0,6564.53,1360.03
2026-07-21,Paid Search,Mobile,575,483,1267,0.475,160.0,23.0,19386.96,5224.27
2026-03-31,Direct,Tablet,132,117,368,0.342,200.0,12.0,11153.68,0.0
2026-12-15,Paid Search,Tablet,186,156,649,0.383,89.0,7.0,5294.8,1708.57
2026-01-11,Referral,Mobile,163,131,355,0.417,115.0,6.0,4182.98,266.28
2026-08-11,Social Media,Desktop,429,335,1071,0.605,190.0,6.0,4658.78,1168.19
2026-12-03,Direct,Desktop,335,298,782,0.357,193.0,16.0,16958.84,0.0
2026-04-23,Social Media,Tablet,99,90,253,0.591,94.0,1.0,567.91,288.44
2026-10-08,Paid Search,Mobile,521,471,1742,0.485,170.0,17.0,12990.65,4682.95
2026-01-25,Organic Search,Desktop,490,418,1369,0.395,194.0,14.0,14527.99,0.0
2026-04-25,Email,Tablet,20,16,46,0.274,139.0,3.0,2748.81,20.97
2026-09-23,Paid Search,Mobile,582,458,1525,0.441,147.0,16.0,13374.86,4707.4
2026-11-15,Email,Desktop,248,208,635,0.36,184.0,21.0,22361.17,259.41
2026-05-01,Paid Search,Mobile,571,487,1205,0.465,153.0,14.0,12583.35,4712.74
2026-10-11,Paid Search,Tablet,131,107,318,0.404,106.0,7.0,6438.5,1232.56
2026-07-02,Direct,Tablet,212,192,678,0.365,139.0,17.0,16740.52,0.0
2026-01-05,Direct,Desktop,265,239,835,0.314,176.0,16.0,12950.96,0.0
2026-11-04,Organic Search,Tablet,258,217,647,0.346,156.0,12.0,7354.56,0.0
2026-05-20,Social Media,Mobile,361,326,1118,0.58,135.0,4.0,2468.52,1056.44
2026-07-15,Direct,Mobile,420,345,1071,0.44,129.0,19.0,18224.36,0.0
2026-01-24,Email,Tablet,62,54,190,0.287,149.0,0.0,0.0,80.7
2026-08-29,Social Media,Tablet,103,84,326,0.516,114.0,4.0,2235.98,350.45
2026-11-25,Direct,Tablet,124,99,426,0.332,171.0,4.0,3345.52,0.0
2026-08-01,Email,Mobile,330,265,921,0.327,98.0,13.0,12842.79,399.13
2026-05-02,Paid Search,Mobile,382,309,984,0.447,118.0,11.0,8047.71,3229.16
2026-03-21,Email,Tablet,59,48,163,0.339,109.0,5.0,4619.66,65.75
2026-12-04,Email,Tablet,41,35,141,0.309,157.0,2.0,1640.11,50.24
2026-11-16,Direct,Mobile,256,212,747,0.406,89.0,13.0,13624.73,0.0
2026-02-28,Paid Search,Desktop,383,337,1253,0.433,203.0,14.0,9651.26,2969.37
2026-12-28,Organic Search,Mobile,553,448,1376,0.426,59.0,19.0,13611.59,0.0
2026-12-25,Direct,Tablet,94,80,230,0.333,131.0,2.0,1968.05,0.0
2026-04-16,Social Media,Mobile,498,414,1049,0.605,116.0,7.0,5510.78,1582.79
2026-01-11,Paid Search,Tablet,91,75,245,0.48,151.0,3.0,1961.92,707.48
2026-04-06,Email,Tablet,85,69,262,0.377,130.0,5.0,4874.84,101.31
2026-04-07,Organic Search,Mobile,718,612,1872,0.424,150.0,18.0,14610.4,0.0
2026-11-02,Social Media,Tablet,48,40,137,0.532,129.0,1.0,535.34,144.58
2026-07-25,Referral,Desktop,155,124,392,0.435,186.0,5.0,4995.93,293.06
2026-09-11,Direct,Mobile,439,391,1504,0.365,101.0,23.0,18725.81,0.0
2026-12-22,Paid Search,Tablet,205,176,503,0.479,128.0,3.0,1755.28,1914.74
2026-01-28,Organic Search,Desktop,581,458,1371,0.35,151.0,16.0,13746.44,0.0
2026-07-29,Paid Search,Desktop,469,388,1391,0.399,151.0,21.0,16285.61,4438.61
2026-11-16,Direct,Tablet,121,104,343,0.335,133.0,1.0,1047.51,0.0
2026-07-21,Referral,Mobile,214,181,505,0.501,91.0,10.0,5345.72,429.84
2026-09-11,Email,Desktop,330,264,1103,0.267,199.0,18.0,17232.1,354.34
2026-09-27,Email,Desktop,252,205,634,0.304,176.0,14.0,12760.55,273.65
2026-02-07,Referral,Tablet,20,17,50,0.446,110.0,0.0,0.0,36.54
2026-03-20,Social Media,Mobile,382,344,1188,0.597,121.0,3.0,1675.45,1293.14
2026-11-13,Referral,Desktop,97,87,275,0.339,162.0,0.0,0.0,192.24
2026-10-24,Direct,Mobile,226,198,526,0.355,155.0,8.0,7929.02,0.0
2026-01-13,Direct,Desktop,268,223,847,0.273,196.0,12.0,11807.63,0.0
2026-11-27,Organic Search,Desktop,525,468,1258,0.439,138.0,17.0,17311.26,0.0
2026-04-29,Social Media,Mobile,452,373,1463,0.563,172.0,15.0,7339.64,1530.94
2026-05-29,Email,Desktop,235,186,536,0.32,144.0,11.0,9718.07,250.15
2026-07-03,Email,Desktop,270,237,701,0.339,225.0,15.0,13494.57,370.2
2026-07-31,Paid Search,Tablet,259,231,624,0.447,185.0,3.0,2222.27,2013.03
2026-03-12,Organic Search,Mobile,676,558,1428,0.393,124.0,20.0,14438.57,0.0
2026-04-18,Social Media,Tablet,149,127,359,0.536,165.0,4.0,2341.42,488.89
2026-03-11,Email,Tablet,80,71,168,0.328,160.0,5.0,3777.01,107.45
2026-10-01,Direct,Mobile,397,360,917,0.408,126.0,13.0,12496.66,0.0
2026-03-20,Referral,Mobile,222,173,519,0.379,103.0,1.0,532.91,403.6
2026-02-04,Email,Mobile,271,222,720,0.297,89.0,10.0,10395.98,291.94
2026-11-07,Direct,Tablet,60,51,195,0.339,153.0,0.0,0.0,0.0
2026-07-18,Direct,Tablet,107,93,323,0.375,138.0,2.0,1821.21,0.0
2026-08-09,Referral,Tablet,20,17,55,0.447,147.0,0.0,0.0,34.16
2026-06-17,Organic Search,Desktop,691,585,2081,0.356,196.0,17.0,12589.15,0.0
2026-04-18,Organic Search,Desktop,490,382,1401,0.477,178.0,10.0,7958.36,0.0
2026-04-20,Referral,Mobile,259,213,703,0.401,91.0,6.0,4697.12,396.7
2026-01-15,Organic Search,Tablet,138,125,381,0.38,189.0,3.0,2541.58,0.0
2026-03-03,Paid Search,Desktop,426,380,1340,0.417,214.0,5.0,3580.07,3556.15
2026-12-05,Social Media,Desktop,285,229,879,0.549,167.0,2.0,1953.86,1004.47
2026-01-13,Paid Search,Tablet,125,109,316,0.476,130.0,6.0,4346.18,1084.44
2026-07-02,Organic Search,Desktop,648,567,1984,0.357,183.0,15.0,10115.62,0.0
2026-05-04,Direct,Mobile,426,363,1291,0.399,152.0,13.0,12389.26,0.0
2026-01-04,Email,Tablet,92,80,243,0.314,147.0,3.0,2863.39,99.26
2026-10-21,Organic Search,Mobile,713,648,1819,0.488,105.0,14.0,12539.42,0.0
2026-03-09,Email,Desktop,335,287,802,0.335,190.0,15.0,14262.14,442.38
2026-04-28,Paid Search,Mobile,530,467,1725,0.466,108.0,12.0,9063.88,5094.78
